Name,Symbol,Price,Day,Screen,Probability Up,Rating,Test Acc,Baseline,Model,Risk,Reward Risk,To Support,To Resistance,Buy Score
Coral India Finance & Housing Limited,CORALFINAC.NS,32.15999984741211,-0.02189784663362837,SELL,0.3997340350128544,Sell,0.6286644951140065,0.6188925081433225,Global,8.2,2.0,0.005952386479710414,0.08959646614662264,36.38326950733543
West Coast Paper Mills Limited,WSTCSTPAPR.NS,713.7999877929688,0.0052105510973694535,HOLD,0.45688995432183505,Neutral,0.5993485342019544,0.5830618892508144,Global,7.4,2.0,0.4094152586789448,,36.382825620543436
Arrow Greentech Limited,ARROWGREEN.NS,813.0,0.026904114518819577,SELL,0.444763336910764,Sell,0.603225806451613,0.5870967741935484,Global,8.7,1.9999999999999976,0.2008862629246677,0.010578075751460636,36.377170355647614
Angel One Limited,ANGELONE.NS,305.0,0.02589980667067282,HOLD,0.47209135768196253,Neutral,0.5634328358208955,0.582089552238806,Global,6.3,1.9542807366511332,0.05207451630700666,0.07938315585304356,36.35799691431276
LT Foods Limited,LTFOODS.NS,438.1000061035156,-0.0077010054280506335,SELL,0.40905793113308847,Sell,0.565359477124183,0.5784313725490196,Global,6.4,2.0,0.11041212784712151,0.0017015001563003285,36.34053272124078
Xelpmoc Design And Tech Limited,XELPMOC.NS,76.02999877929688,-0.0023618987972465755,HOLD,0.45784796933924676,Neutral,0.5993485342019544,0.6026058631921825,Global,8.9,2.0,0.00039472078022195767,0.11758519775013632,36.329461075112356
VARVEE GLOBAL LIMITED,VGL.NS,66.81999969482422,0.15645554009195406,HOLD,0.4871713931603012,Neutral,0.6123778501628665,0.6221498371335505,Global,9.8,2.0,0.0039816601071795965,0.007632477380420832,36.32661181664326
21st Century Management Services Limited,21STCENMGM.NS,38.38999938964844,-0.014883290040713648,SELL,0.40896511643896916,Sell,0.5981308411214953,0.5700934579439252,Global,6.9,1.5201613351479417,0.0585964438374309,0.07085181724271017,36.317169672754645
Manaksia Steels Limited,MANAKSTEEL.NS,117.91000366210938,0.025215211477379373,HOLD,0.4824649868942754,Neutral,0.6051779935275081,0.5889967637540453,Global,8.4,2.0,0.8214258523271687,,36.30189012141281
Intellect Design Arena Limited,INTELLECT.NS,682.5999755859375,-0.0035763991689489183,SELL,0.44455970723694493,Sell,0.5533980582524272,0.5922330097087378,Global,6.3,1.93873832990454,0.03324616109957401,0.014255960785364508,36.30028659213977
FORCE MOTORS LTD,FORCEMOT.NS,17705.0,-0.025859697386519942,SELL,0.4424245737723353,Sell,0.5612244897959183,0.5680272108843538,Global,5.7,2.0,0.04745264501988822,0.050386488851982936,36.29561364545848
Salona Cotspin Limited,SALONA.NS,260.04998779296875,-0.01027597414664605,SELL,0.3964641693829194,Sell,0.5876623376623377,0.5811688311688312,Global,7.4,2.0,0.008287668018439831,0.0189963571363021,36.29167665780626
Sinclairs Hotels Limited,SINCLAIR.NS,80.27999877929688,-0.015935315304969055,SELL,0.43146289345371086,Sell,0.5047619047619047,0.5238095238095238,Global,7.3,2.0,0.011832412838076012,0.006258439244959613,36.28571370982984
HMA Agro Industries Limited,HMAAGRO.NS,20.06999969482422,0.004504512244739356,SELL,0.39111708624341435,Sell,0.6357142857142857,0.6857142857142857,Global,8.2,2.4311620871595143,0.0034999847412109375,0.14549078827574546,36.280327979536985
Ritco Logistics Limited,RITCO.NS,300.70001220703125,-0.015228406102955838,SELL,0.4370016301045121,Sell,0.5728643216080402,0.5879396984924623,Global,7.7,2.0,0.10126359879212754,0.08912532991357858,36.27884020812844
NELCO Limited,NELCO.NS,947.25,0.010346128028720258,SELL,0.39784973854217126,Sell,0.6245954692556634,0.6116504854368932,Global,9.1,2.0,0.08195316961736143,0.049142241006037146,36.2701377932803
Acme Solar Holdings Limited,ACMESOLAR.NS,402.29998779296875,0.012712367005585312,SELL,0.4375986166176405,Sell,0.5,0.5256410256410257,Global,7.5,1.9999999999999978,0.1119403022842973,,36.25505509568642
eClerx Services Limited,ECLERX.NS,1899.5999755859375,-0.00010531278926484422,SELL,0.43377337753882017,Sell,0.5667752442996743,0.5798045602605864,Global,7.7,2.0,0.09674152020358773,0.0654232779500048,36.25308993750004
Electronics Mart India Limited,EMIL.NS,188.3800048828125,-0.017933491346353025,HOLD,0.4560615795536375,Neutral,0.6228571428571429,0.6,Global,8.7,2.0,0.3626040136188968,0.04437838620692336,36.250698025300935
Genus Power Infrastructures Limited,GENUSPOWER.NS,323.1000061035156,-0.009351488119103801,SELL,0.4342549347683833,Sell,0.6058631921824105,0.6058631921824105,Global,8.0,2.000000000000003,0.08431915256433165,0.03141440329540712,36.2498388281559
Indo Rama Synthetics (India) Limited,INDORAMA.NS,86.5,0.04304835019518749,BUY,0.5568526786216637,Neutral,0.5769230769230769,0.5673076923076923,Global,10.0,1.9999999999999984,0.5988909877950839,,36.24648008492932
Murudeshwar Ceramics Limited,MURUDCERA.NS,29.780000686645508,-0.007333310445149732,SELL,0.44516981691186497,Sell,0.6201298701298701,0.6298701298701299,Global,7.6,2.0,0.016382302460193454,0.09133644226456461,36.22981816107874
Nuvoco Vistas Corporation Limited,NUVOCO.NS,330.1499938964844,-0.003471155867361575,SELL,0.39946232413153093,Sell,0.5991379310344828,0.5991379310344828,Global,6.4,1.9999999999999962,0.0072458242520783145,0.02983494255827246,36.22967938767065
Eldeco Housing And Industries Limited,ELDEHSG.NS,783.5,0.0024309422638326694,SELL,0.41117311731291345,Sell,0.5303030303030303,0.5656565656565656,Global,6.7,2.2628195693747144,0.0309662594104676,0.07894065871539957,36.21310382610889
Lux Industries Limited,LUXIND.NS,1098.5999755859375,-0.009556415481932312,HOLD,0.46094459087962214,Neutral,0.6254071661237784,0.6319218241042346,Global,6.3,1.6535947840572276,0.022524153594535523,0.044511219279776304,36.21282006206764
Sambhaav Media Limited,SAMBHAAV.NS,5.960000038146973,0.024054959167747025,HOLD,0.4592763601268215,Neutral,0.6277602523659306,0.6687697160883281,Global,8.2,2.5408349568855373,0.0586145500884816,0.152684537179137,36.212736491018184
Southern Petrochemicals Industries Corporation  Limited,SPIC.NS,69.0,-0.004329048175275685,SELL,0.4282695910241136,Sell,0.6351791530944625,0.6286644951140066,Global,6.7,1.5523742915712024,0.007299270072992803,0.0648188383682915,36.20894454027242
KIOCL Limited,KIOCL.NS,355.8999938964844,-0.0326175596604561,HOLD,0.48413351397457066,Neutral,0.6098360655737705,0.6295081967213114,Global,6.8,1.8249917677973473,0.04293038504464275,0.03680810994148498,36.203514093831075
Biofil Chemicals & Pharmaceuticals Limited,BIOFILCHEM.NS,34.5099983215332,-0.06197343129262756,SELL,0.4416890676058643,Sell,0.6426229508196721,0.6688524590163935,Global,9.7,3.292592494940113,0.057183647931918324,0.004926166094204154,36.19567978539934
Lincoln Pharmaceuticals Limited,LINCOLN.NS,623.5,-0.014385134515166653,HOLD,0.45087054200290066,Neutral,0.6045751633986928,0.630718954248366,Global,4.9,1.999999999999995,0.06866196468036523,0.034666300894060864,36.19387974911761
Electrosteel Castings Limited,ELECTCAST.NS,77.62000274658203,-0.028049058936260307,HOLD,0.4595382312468738,Neutral,0.6343042071197411,0.6407766990291262,Global,7.7,2.0,0.1418120653481647,0.011630795829236762,36.18921626856542
Automotive Stampings and Assemblies Limited,ASAL.NS,462.3999938964844,-0.00889506806358753,SELL,0.4127452952753612,Sell,0.6461038961038961,0.6493506493506493,Global,6.0,1.767560857815042,0.0052173780358355515,0.07482700380671159,36.18465989130398
Gabriel India Limited,GABRIEL.NS,1346.4000244140625,0.005751903729769303,SELL,0.43148459517218624,Sell,0.5960912052117264,0.5895765472312704,Global,7.5,2.0,0.15859985945702548,0.02691399451224652,36.178231803345895
Peninsula Land Limited,PENINLAND.NS,15.59000015258789,0.01762405111893628,HOLD,0.45127545487980925,Neutral,0.6389776357827476,0.6389776357827476,Global,9.6,2.883786925133138,0.05659098825283948,0.06991662231683526,36.15550350915966
Kolte - Patil Developers Limited,KOLTEPATIL.NS,436.8500061035156,-0.03169674827979685,SELL,0.443682156438503,Sell,0.5798045602605864,0.5667752442996743,Global,7.0,1.9999999999999978,0.0705796328197883,0.016367159886888416,36.14796435066903
Indian Hume Pipe Company Limited,INDIANHUME.NS,369.54998779296875,0.006948195621168329,SELL,0.44320737835156115,Sell,0.6241830065359477,0.6111111111111112,Global,7.2,1.6528168007485462,0.03915308697124664,0.07022734654399154,36.142095388768304
Grasim Industries Limited,GRASIM.NS,3281.89990234375,-0.011178095105830121,SELL,0.4308464488293657,Sell,0.5616883116883117,0.5714285714285714,Global,3.7,2.0,0.0773597076049648,0.039367500276358935,36.14034437109592
DCW Limited,DCW.NS,46.630001068115234,-0.009137277786392728,SELL,0.42375817684947675,Sell,0.598705501618123,0.6116504854368932,Global,8.5,2.7166169922091146,0.04465688420392566,0.05146900200633597,36.13834448043411
GACM Technologies Limited,GATECHDVR.NS,0.47999998927116394,0.0,HOLD,0.4746476250399794,Neutral,0.64375,0.690625,Global,8.5,2.0,0.02127657550770312,0.0208333760189523,36.13663808892124
Jai Balaji Industries Limited,JAIBALAJI.NS,65.06999969482422,-0.03642824121043575,HOLD,0.4805323989784996,Neutral,0.6375404530744336,0.6440129449838188,Global,8.6,1.9144713762129977,0.016718745231628418,0.12801601152792497,36.1262089804975
Superhouse Limited,SUPERHOUSE.NS,169.66000366210938,-0.01170847864085045,SELL,0.43763552475984735,Sell,0.5742574257425742,0.594059405940594,Global,8.0,1.999999999999998,0.09458066878780236,0.05505125625537488,36.111022841024955
Muthoot Microfin Limited,MUTHOOTMF.NS,196.47999572753906,0.001784483944390347,SELL,0.42439465292753636,Sell,0.5630252100840336,0.5630252100840336,Global,6.4,1.9999999999999973,0.14365536808719348,0.012545826653535874,36.110071603761
TTK Healthcare Limited,TTKHLTCARE.NS,1115.4000244140625,-0.016748941811609908,SELL,0.4441823489759192,Sell,0.6013071895424836,0.6274509803921569,Global,8.5,1.9999999999999973,0.001599768220701847,0.0777918045042123,36.0891348322433
Dhampur Bio Organics Limited,DBOL.NS,118.55000305175781,-0.015201812954088623,HOLD,0.46181917424728763,Neutral,0.5888888888888889,0.5944444444444444,Global,7.3,2.0,0.16701831560885338,0.013105226519898316,36.08040924409878
RSWM Limited,RSWM.NS,218.22999572753906,0.017578983939424253,SELL,0.43644269441715,Sell,0.5681818181818182,0.6006493506493507,Global,6.9,2.0,0.14256542265727257,0.008110728621700591,36.078505374472655
Yatra Online Limited,YATRA.NS,115.41999816894531,0.012633749513959014,SELL,0.4465203593170792,Sell,0.5348837209302325,0.6124031007751938,Global,8.2,2.0,0.10186155769876204,0.028851168635269042,36.0701712348911
Tamil Nadu Newsprint & Papers Limited,TNPL.NS,153.27000427246094,-0.0049340681221773375,SELL,0.4204468388447374,Sell,0.6151315789473685,0.618421052631579,Global,6.6,2.3052333869521897,0.044286978338799576,0.047606584286265186,36.065552221873375
Airan Limited,AIRAN.NS,17.1299991607666,0.005281586878158384,HOLD,0.4604953405455277,Neutral,0.6363636363636364,0.6331168831168832,Global,9.4,2.0,0.007647009456858811,0.04203159696307335,36.062929629700264
Prakash Steelage Limited,PRAKASHSTL.NS,3.75,-0.010554079750826784,SELL,0.44112366745313086,Sell,0.5968253968253968,0.6571428571428571,Global,7.4,2.3529402179252132,,0.15999997456868487,36.04049134687449
Dangee Dums Limited,DANGEE.NS,2.75,-0.024822671950315622,HOLD,0.4662197363562764,Neutral,0.6372881355932203,0.6542372881355932,Global,8.3,1.7512350176644902,0.08267718161451065,0.14181821996515453,36.004748142032106
Ceigall India Limited,CEIGALL.NS,380.3999938964844,0.004754325842447615,SELL,0.4410998954488197,Sell,0.4888888888888889,0.5222222222222221,Global,5.7,2.0,0.20615067502946127,0.014433121557931194,36.00380785489048
B&B Triplewall Containers Limited,BBTCL.NS,227.50999450683594,-0.03322996329993144,SELL,0.4238823312821382,Sell,0.5864406779661017,0.6067796610169491,Global,7.5,2.0,0.09755772143315977,0.008812821112139213,36.000718254445445
Sundaram Brake Linings Limited,SUNDRMBRAK.NS,713.6500244140625,-0.015790858581428813,SELL,0.4287337362236978,Sell,0.5700325732899023,0.6026058631921825,Global,7.7,2.0000000000000027,0.09709799920485063,0.005865501161912423,35.99041350170606
Global Health Limited,MEDANTA.NS,1447.199951171875,-0.008495495081852544,SELL,0.41991669701858986,Sell,0.5146198830409356,0.543859649122807,Global,6.7,2.0,0.12723911114993358,0.02990014387476525,35.97866151643149
The Hi-Tech Gears Limited,HITECHGEAR.NS,567.4500122070312,-0.020709292859092288,SELL,0.4193751010186589,Sell,0.5974025974025974,0.5974025974025974,Global,7.1,2.127872828826025,0.021696089394561247,0.05559958959249767,35.97545198596367
Alok Industries Limited,ALOKINDS.NS,7.360000133514404,-0.005405400180747089,SELL,0.43124397677627574,Sell,0.6666666666666666,0.6764705882352942,Global,10.0,6.0175432313850985,,0.8654890343976456,35.962198838813784
Kanoria Chemicals & Industries Limited,KANORICHEM.NS,169.63999938964844,-0.03140344877907475,HOLD,0.45724995443088806,Neutral,0.6,0.5838709677419355,Global,7.7,2.000000000000002,0.9381890480686279,,35.961422452727206
Gokul Agro Resources Limited,GOKULAGRO.NS,226.75999450683594,0.0015901087458340957,SELL,0.447476123555904,Sell,0.5751633986928104,0.5980392156862745,Global,6.3,2.065034852320221,0.0498147893834997,0.0631505012838014,35.961239421287374
Alembic Pharmaceuticals Limited,APLLTD.NS,810.9500122070312,-0.00667566394420771,HOLD,0.45467214834843334,Neutral,0.5901639344262295,0.5934426229508196,Global,5.9,1.857824555688043,0.04522603075902354,0.005393647139611435,35.95526911128982
Shrenik Limited,SHRENIK.NS,0.28999999165534973,0.0,SELL,0.438106441222971,Sell,0.719626168224299,0.7975077881619937,Global,8.8,4.683844642881563,0.07407400048809576,0.34482757557586563,35.94977202454137
Ravi Kumar Distilleries Limited,RKDL.NS,18.059999465942383,-0.014192152467955133,HOLD,0.45132258808682585,Neutral,0.5636942675159236,0.5987261146496815,Global,6.7,2.099043261435071,0.0483746145027959,0.1068660222728901,35.93229288524203
Divi's Laboratories Limited,DIVISLAB.NS,9322.0,-0.012343062986703401,HOLD,0.45984056005202456,Neutral,0.521311475409836,0.540983606557377,Global,4.8,2.0,0.46091400165753305,,35.92536133593456
Atam Valves Limited,ATAM.NS,55.380001068115234,0.031284921439614255,SELL,0.4361751022219678,Sell,0.5973154362416108,0.6375838926174497,Global,9.6,5.093518225552444,0.058891049254015115,0.30733116882445954,35.92525975038059
Ingersoll Rand (India) Limited,INGERRAND.NS,4573.0,-0.006905795265003456,SELL,0.4315401631400306,Sell,0.5522875816993464,0.5457516339869282,Global,5.9,2.0,0.06346477914636983,0.0337561589675246,35.91780331579502
Happiest Minds Technologies Limited,HAPPSTMNDS.NS,332.3500061035156,-0.00015038445814263834,SELL,0.4421382056419397,Sell,0.6,0.6181818181818182,Global,9.3,2.2564008565935656,0.008903557447624388,0.17534397475424912,35.910881946419885
Carraro India Limited,CARRARO.NS,538.4500122070312,-0.02445873666352283,SELL,0.4460311393982721,Sell,0.5571428571428572,0.5571428571428572,Global,5.7,1.918655108625822,0.04853914014110061,0.017624606528007902,35.90638544441932
Raj Oil Mills Limited,ROML.NS,42.689998626708984,0.013292132551536273,SELL,0.43296638091416645,Sell,0.6302816901408451,0.6443661971830985,Global,7.4,2.0,0.01618663014388244,0.0773015497286329,35.90098845158381
Suraksha Diagnostic Limited,SURAKSHA.NS,323.75,-0.012505737462823463,SELL,0.43559270250589127,Sell,0.5753424657534246,0.6712328767123288,Global,7.1,2.000000000000003,0.1391625126467544,0.009961408813947914,35.87142641255862
TGB Banquets And Hotels Limited,TGBHOTELS.NS,9.699999809265137,-0.016227165616963912,HOLD,0.4522981161333428,Neutral,0.5777777777777777,0.6063492063492064,Global,8.7,2.094599182405458,0.1149425312555803,0.030927855323080733,35.86755829676581
NRB Bearing Limited,NRBBEARING.NS,514.6500244140625,-0.0025196002756311398,HOLD,0.4540383042580409,Neutral,0.5723684210526315,0.5592105263157895,Global,7.1,2.0,0.28165867279120893,,35.858055563779224
Affle 3i Limited,AFFLE.NS,1567.5999755859375,-0.016562123220867364,SELL,0.42262708844129965,Sell,0.6103896103896104,0.6103896103896104,Global,7.1,2.3037156556409326,0.039522530229401553,0.014289375327203535,35.856125255372135
ASK Automotive Limited,ASKAUTOLTD.NS,624.5499877929688,0.0034543112059326475,SELL,0.43449489897051047,Sell,0.5403225806451613,0.564516129032258,Global,6.9,2.200789280695954,0.042915610344453015,0.10111284228380457,35.844143190200604
GKW Limited,GKWLIMITED.NS,1584.800048828125,0.01831266407879384,SELL,0.41093700231762115,Sell,0.5811688311688312,0.6298701298701299,Global,5.8,2.0217460192050063,0.032443028552524344,0.07332152170098594,35.84409908967177
Zenith Exports Limited,ZENITHEXPO.NS,205.0,9.759134002296221e-05,SELL,0.3611540001824587,Sell,0.5801282051282052,0.6121794871794872,Global,7.4,2.698333740234375,0.02499999999999991,0.07897562166539629,35.83936911719586
Gufic Biosciences Limited,GUFICBIO.NS,425.1000061035156,0.005796787513100643,SELL,0.4392347586846062,Sell,0.577922077922078,0.577922077922078,Global,6.5,2.0,0.1729742663232845,0.04655853841464341,35.83917661119844
Muthoot Capital Services Limited,MUTHOOTCAP.NS,226.85000610351562,-0.024049200994565312,HOLD,0.4881966838151954,Neutral,0.5789473684210527,0.5855263157894737,Global,7.1,2.066098144009197,0.06449873316001065,0.013885800360291745,35.83568473448082
The Investment Trust Of India Limited,THEINVEST.NS,96.80000305175781,-0.005547496470601487,SELL,0.4488314506396662,Sell,0.5309446254071661,0.5863192182410424,Global,7.2,2.2276964411228746,0.04943628170794767,0.053718975044471984,35.83336338395782
MphasiS Limited,MPHASIS.NS,2295.0,0.0014400003920398419,SELL,0.43241094979622946,Sell,0.5672131147540984,0.5672131147540984,Global,5.7,2.0,0.04694124253439358,0.03139018045057429,35.83328763306529
GNA Axles Limited,GNA.NS,551.0999755859375,-0.005144934666105883,HOLD,0.457184768812086,Neutral,0.5555555555555556,0.5490196078431373,Global,6.0,2.0,0.417390263392837,0.07421525354011682,35.8265587020422
TPL Plastech Limited,TPLPLASTEH.NS,68.4800033569336,0.004105666000306485,HOLD,0.4754335094787057,Neutral,0.5888157894736842,0.618421052631579,Global,7.9,1.8928265080169304,0.02807390375990204,0.06089363958309746,35.82309174004422
Welspun Investments and Commercials Limited,WELINV.NS,2322.0,-0.009808102345415737,SELL,0.3521038629921635,Sell,0.6213592233009708,0.5922330097087378,Global,6.3,2.0,0.29720670391061454,,35.82007988099976
Akums Drugs and Pharmaceuticals Limited,AKUMS.NS,776.3499755859375,0.03561655479534487,HOLD,0.47095834336919773,Neutral,0.4835164835164835,0.5274725274725275,Global,5.3,2.0000000000000027,0.5598860277865083,,35.81458383512657
Adroit Infotech Limited,ADROITINFO.NS,11.020000457763672,0.013799500808078902,HOLD,0.45428837378693737,Neutral,0.5448717948717948,0.5480769230769231,Global,7.7,2.0000000000000018,0.14612586308639242,0.034482681032820484,35.79730946342177
Taj GVK Hotels & Resorts Limited,TAJGVK.NS,334.79998779296875,-0.02276712834672312,SELL,0.4335770732186004,Sell,0.6196721311475409,0.6327868852459017,Global,6.6,2.0896068603000413,0.03936707945247009,0.01838774686766298,35.797297197128344
The Ruby Mills Limited,RUBYMILLS.NS,455.1000061035156,0.020632456454276138,HOLD,0.4710012482985448,Neutral,0.6019736842105263,0.5855263157894737,Global,8.4,2.0,0.34247789411066565,,35.79523785352374
Pricol Limited,PRICOLLTD.NS,761.4000244140625,0.029475459096458545,HOLD,0.4649623690814175,Neutral,0.5830618892508144,0.5667752442996743,Global,6.1,1.5457270626259032,0.2831683579760902,0.08090356397524667,35.79414206761131
Alembic Limited,ALEMBICLTD.NS,104.33000183105469,-0.02037556966145837,SELL,0.4116771899151057,Sell,0.6006493506493507,0.5909090909090908,Global,8.5,2.0,0.12100960093640367,,35.78863640272813
Network18 Media & Investments Limited,NETWORK18.NS,26.639999389648438,-0.00708164497196806,SELL,0.4327869703809579,Sell,0.6623376623376623,0.6590909090909092,Global,8.6,2.5117645307120764,,0.13738738480730905,35.78829068167531
Inventure Growth & Securities Limited,INVENTURE.NS,0.9200000166893005,0.010989000192372256,SELL,0.44575547730123305,Sell,0.68125,0.709375,Global,8.4,2.461388727142754,0.045454570084564105,0.03260866396255957,35.78034680490919
Latteys Industries Limited,LATTEYS.NS,21.799999237060547,0.012540573237534103,SELL,0.41439197869289485,Sell,0.6433823529411765,0.6286764705882353,Global,9.9,2.0,0.010194592869892327,0.05825690377110826,35.76480839097146
HBL Engineering Limited,HBLENGINE.NS,722.2000122070312,0.0031948711140004082,SELL,0.4347192551937298,Sell,0.5460526315789473,0.5328947368421053,Global,7.4,1.851239229263783,0.05130677847837961,0.03013919801437681,35.75153010026789
R.P.P. Infra Projects Limited,RPPINFRA.NS,60.34000015258789,-0.04267806883716063,SELL,0.3969075546811302,Sell,0.6286644951140065,0.6547231270358307,Global,10.0,3.584173087360546,0.027938660448601826,0.11484912948216652,35.74997820041137
Kanani Industries Limited,KANANIIND.NS,1.5,-0.006622510282393357,HOLD,0.4547575055175653,Neutral,0.65,0.671875,Global,8.1,1.999999999999998,0.020408143405366452,0.06666668256123853,35.7405978538091
BirlaNu Limited,BIRLANU.NS,1448.4000244140625,0.009619440305991045,HOLD,0.45562787054073955,Neutral,0.6116504854368932,0.6666666666666667,Global,7.0,2.0,0.18156929913026731,0.017537968275935567,35.73431455312896
TCPL Packaging Limited,TCPLPACK.NS,3871.0,0.003863982253159426,SELL,0.4364401626118975,Sell,0.6026058631921825,0.6319218241042346,Global,7.6,2.3850172634386575,0.1999385801749365,0.13947297916397572,35.73395430597872
Chennai Petroleum Corporation Limited,CHENNPETRO.NS,1572.9000244140625,-0.032894736348318854,SELL,0.44709136731369664,Sell,0.5857605177993528,0.56957928802589,Global,7.5,2.0,0.5114325531577695,,35.73320914238387
Nesco Limited,NESCO.NS,1102.199951171875,0.010080645612370764,HOLD,0.45506444425501447,Neutral,0.5857605177993528,0.5825242718446602,Global,6.2,1.629306566777382,0.035984670865686574,0.06445712495231537,35.70593945382834
Oricon Enterprises Limited,ORICONENT.NS,51.38999938964844,-0.005033923108408778,SELL,0.4473660783424238,Sell,0.6123778501628665,0.6156351791530945,Global,7.0,1.7137635469780876,0.012610825411791815,0.1173379811425237,35.70507329310533
Sarveshwar Foods Limited,SARVESHWAR.NS,4.010000228881836,0.005012586290047416,SELL,0.431549985820776,Sell,0.6050955414012739,0.6464968152866242,Global,9.8,2.880313383942715,0.045632415552339545,0.03491268291638816,35.70361509493629
Veedol Corporation Limited,VEEDOL.NS,1428.5,-0.006399075943750332,HOLD,0.45626588589916267,Neutral,0.5980392156862745,0.6111111111111112,Global,5.3,1.598727340593863,0.0397358000008623,0.05184932304896872,35.692140005123306
Country Condo's Limited,COUNCODOS.NS,6.400000095367432,0.0031347931924397,SELL,0.4399588477112855,Sell,0.6069182389937107,0.6132075471698113,Global,8.4,2.0000000000000018,0.006289302046118772,0.04609372398117606,35.65957806543871
Lakshmi Finance & Industrial Corporation Limited,LFIC.NS,139.35000610351562,-0.04108175694888072,SELL,0.43891844433861116,Sell,0.6568627450980392,0.6372549019607843,Global,9.2,1.773242916314623,0.03860779611882914,0.07445275863783207,35.65842245688651
Remsons Industries Limited,REMSONSIND.NS,96.31999969482422,0.0,SELL,0.4253873890980458,Sell,0.6085526315789473,0.625,Global,10.0,3.307046139100579,0.20049851927306417,0.2948428088679842,35.654413876710365
Ventive Hospitality Limited,VENTIVE.NS,574.7000122070312,0.008599551630462443,SELL,0.44956527752428577,Sell,0.625,0.625,Global,5.9,1.6903666186006765,0.03251893175532339,0.06142332876835255,35.648210372835756
The Andhra Sugars Limited,ANDHRSUGAR.NS,96.37999725341797,-0.0012435517780521321,SELL,0.4466028311202482,Sell,0.6051779935275081,0.6051779935275081,Global,6.5,1.6224990258048673,0.014526286878083772,0.09555923788061782,35.642330861652
Bannari Amman Sugars Limited,BANARISUG.NS,3517.60009765625,-0.02027623848807969,SELL,0.4147256685007011,Sell,0.6983606557377049,0.7081967213114755,Global,7.7,2.0,0.002165269987535634,0.007249260658421797,35.64055484263655
Focus Lighting and Fixtures Limited,FOCUS.NS,61.84000015258789,-0.002097806447546202,SELL,0.4382805844357151,Sell,0.6366559485530546,0.6495176848874598,Global,7.5,1.7960288575197252,0.005528457765656691,0.1159444043653115,35.60890136781319
Shree Renuka Sugars Limited,RENUKA.NS,24.8700008392334,0.0020145505650270845,SELL,0.4337970339031414,Sell,0.5870967741935483,0.6290322580645161,Global,8.4,2.000000000000002,0.08721315144189723,0.000804123431451309,35.6067904852335
AVRO INDIA LIMITED,AVROIND.NS,7.809999942779541,-0.06354918466564907,HOLD,0.5097038890082594,Neutral,0.5938566552901023,0.6245733788395904,Global,10.0,2.285152083744275,,0.318822057131686,35.59610695287862
Epigral Limited,EPIGRAL.NS,1131.0999755859375,-0.016263761043710634,SELL,0.4318838389512749,Sell,0.658008658008658,0.6363636363636364,Global,8.4,1.9999999999999967,0.07391405230091386,0.07329150933021489,35.59522676958394
Goldiam International Limited,GOLDIAM.NS,325.0,-0.00854175685551628,HOLD,0.455628579568456,Neutral,0.6013071895424836,0.6274509803921569,Global,5.9,2.0,0.06209150326797386,0.01742556843524312,35.591232899991425
Usha Martin Education & Solutions Limited,UMESLTD.NS,4.96999979019165,-0.00798411913428454,SELL,0.44162139021988295,Sell,0.6151419558359621,0.6025236593059937,Global,9.0,2.0,0.03974886444427983,0.11670028672593702,35.58781214349859
Apar Industries Limited,APARINDS.NS,17500.0,0.012614280754542406,HOLD,0.4571872744919892,Neutral,0.5442622950819672,0.5344262295081967,Global,6.8,2.0,0.3162505593923197,0.05149221856398789,35.58504678470875
Dynamic Cables Limited,DYCL.NS,455.45001220703125,0.001759635590645292,SELL,0.42193580990329055,Sell,0.6021505376344086,0.5806451612903225,Global,9.8,2.0,0.18555266934263281,0.034518630982615095,35.57322116757374
Rama Phosphates Limited,RAMAPHO.NS,122.66999816894531,-0.007283333560747729,HOLD,0.45318879958063585,Neutral,0.625,0.6195652173913043,Global,6.9,1.6275843559021974,0.03131315136383939,0.05730821622427129,35.56848874766427
South West Pinnacle Exploration Limited,SOUTHWEST.NS,213.35000610351562,-0.013136575724219002,SELL,0.4138878731675004,Sell,0.567741935483871,0.564516129032258,Global,7.9,1.9999999999999982,0.009821344516154573,0.09027416899857577,35.56424443256666
Royal Orchid Hotels Limited,ROHLTD.NS,306.29998779296875,-0.002929766856441196,SELL,0.42740027151463944,Sell,0.5863192182410424,0.6026058631921825,Global,6.6,1.713025725618005,0.008315267213942823,0.07027109584119873,35.557856221727626
Agi Infra Limited,AGIIL.NS,272.95001220703125,-0.013552583428128595,SELL,0.4077559787525817,Sell,0.6703296703296703,0.6703296703296704,Global,7.2,2.0,0.007567435794517685,0.0917750015485197,35.55357458637359
Ujjivan Small Finance Bank Limited,UJJIVANSFB.NS,65.54000091552734,-0.014732347820122893,SELL,0.4456321346743859,Sell,0.5775577557755776,0.570957095709571,Global,6.1,2.0,0.2664734476430404,0.03753431568674026,35.53756832092972
Just Dial Limited,JUSTDIAL.NS,665.5499877929688,-0.004785064982476661,SELL,0.4019261290041883,Sell,0.6852459016393443,0.659016393442623,Global,7.7,1.5221171795205062,0.04432763304740117,0.07189548117906108,35.528480764624355
Grindwell Norton Limited,GRINDWELL.NS,1885.800048828125,-0.011479741523449327,SELL,0.439068591945949,Sell,0.5357142857142857,0.5584415584415585,Global,5.1,2.0,0.2457682379161834,0.05200401918841857,35.51371579314529
TVS Supply Chain Solutions Limited,TVSSCS.NS,130.49000549316406,0.013672103037664307,SELL,0.43736564575972836,Sell,0.5441176470588235,0.5514705882352942,Global,8.2,2.0,0.010062721783347106,0.016936097494408386,35.51357815423539
